_id,trans_date_trans_time,amt,customer_id,city,state,city_population,merchant,category,first,last,gender,Job,dob
1015656,13/08/2019 13:15,48.99,95,Roosevelt,OK,73564,"Streich, Rolfson and Wilderman",kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015657,18/08/2019 14:30,24.41,95,Roosevelt,OK,73564,"Streich, Rolfson and Wilderman",kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015658,13/12/2019 19:17,123.6,95,Roosevelt,OK,73564,"Streich, Rolfson and Wilderman",kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015660,01/11/2019 02:24,94.36,95,Roosevelt,OK,73564,"Stroman, Hudson and Erdman",gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015661,10/11/2019 09:37,61.26,95,Roosevelt,OK,73564,"Stroman, Hudson and Erdman",gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015662,15/06/2020 09:39,56.77,95,Roosevelt,OK,73564,"Stroman, Hudson and Erdman",gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015663,18/06/2020 01:44,73,95,Roosevelt,OK,73564,"Stroman, Hudson and Erdman",gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015664,17/05/2019 06:45,91.54,95,Roosevelt,OK,73564,Strosin-Cruickshank,grocery_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015665,04/09/2019 10:51,84.13,95,Roosevelt,OK,73564,Strosin-Cruickshank,grocery_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015667,05/03/2019 18:53,3.42,95,Roosevelt,OK,73564,"Swaniawski, Lowe and Robel",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015668,30/12/2019 16:52,53.45,95,Roosevelt,OK,73564,"Swaniawski, Lowe and Robel",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015669,15/01/2020 22:21,7.85,95,Roosevelt,OK,73564,"Swaniawski, Lowe and Robel",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015670,06/03/2019 20:28,52.81,95,Roosevelt,OK,73564,"Swaniawski, Nitzsche and Welch",health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015671,05/08/2019 12:39,18.95,95,Roosevelt,OK,73564,"Swaniawski, Nitzsche and Welch",health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015672,04/04/2019 12:10,7.19,95,Roosevelt,OK,73564,Swift PLC,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015674,09/06/2020 01:17,46.43,95,Roosevelt,OK,73564,"Swift, Bradtke and Marquardt",grocery_net,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015675,02/09/2019 21:23,21.91,95,Roosevelt,OK,73564,Terry Ltd,home,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015676,08/03/2020 14:15,72.62,95,Roosevelt,OK,73564,Terry Ltd,home,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015677,17/05/2020 22:31,43.64,95,Roosevelt,OK,73564,Terry Ltd,home,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015678,02/03/2019 14:04,1.29,95,Roosevelt,OK,73564,"Terry, Johns and Bins",misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015679,26/09/2019 23:09,16.72,95,Roosevelt,OK,73564,"Terry, Johns and Bins",misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015682,22/08/2019 12:32,2.46,95,Roosevelt,OK,73564,Thiel Ltd,travel,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015683,21/09/2019 18:55,5.33,95,Roosevelt,OK,73564,Thiel Ltd,travel,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015684,22/12/2019 16:54,3.04,95,Roosevelt,OK,73564,Thiel Ltd,travel,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015685,07/12/2019 22:18,160.38,95,Roosevelt,OK,73564,Thiel PLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015686,08/12/2019 12:10,59.81,95,Roosevelt,OK,73564,Thiel PLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015688,22/01/2020 16:48,18.87,95,Roosevelt,OK,73564,Thiel-Thiel,entertainment,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015689,27/02/2020 22:13,22.29,95,Roosevelt,OK,73564,Thiel-Thiel,entertainment,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015690,07/01/2019 18:14,30.59,95,Roosevelt,OK,73564,Thompson-Gleason,health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015691,24/02/2019 21:49,89.98,95,Roosevelt,OK,73564,Thompson-Gleason,health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015692,11/05/2019 22:44,14.83,95,Roosevelt,OK,73564,Thompson-Gleason,health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015693,20/04/2020 13:25,56.17,95,Roosevelt,OK,73564,Thompson-Gleason,health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015695,09/05/2020 15:22,7.66,95,Roosevelt,OK,73564,Tillman LLC,travel,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015696,25/06/2019 08:27,69.37,95,Roosevelt,OK,73564,"Tillman, Dickinson and Labadie",gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015697,04/12/2019 10:55,48.38,95,Roosevelt,OK,73564,"Tillman, Dickinson and Labadie",gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015698,15/12/2019 09:26,47.12,95,Roosevelt,OK,73564,"Tillman, Dickinson and Labadie",gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015699,19/12/2019 07:05,59.18,95,Roosevelt,OK,73564,"Tillman, Dickinson and Labadie",gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015700,09/05/2020 01:16,46.61,95,Roosevelt,OK,73564,"Tillman, Dickinson and Labadie",gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015702,25/08/2019 22:43,30.51,95,Roosevelt,OK,73564,"Torp, Muller and Borer",health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015703,14/12/2019 12:39,55.85,95,Roosevelt,OK,73564,"Torp, Muller and Borer",health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015704,18/04/2020 21:50,83.24,95,Roosevelt,OK,73564,"Torp, Muller and Borer",health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015705,27/04/2020 18:36,39.91,95,Roosevelt,OK,73564,"Torp, Muller and Borer",health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015706,05/01/2019 02:06,47.08,95,Roosevelt,OK,73564,Torp-Labadie,gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015707,13/01/2019 02:55,64.01,95,Roosevelt,OK,73564,Torp-Labadie,gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015709,29/08/2019 00:29,47.12,95,Roosevelt,OK,73564,Torp-Labadie,gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015710,09/09/2019 10:39,67.2,95,Roosevelt,OK,73564,Torp-Labadie,gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015711,06/10/2019 00:25,34.24,95,Roosevelt,OK,73564,Torp-Labadie,gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015712,13/11/2019 07:13,59.39,95,Roosevelt,OK,73564,Torp-Labadie,gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015713,19/11/2019 00:43,51.6,95,Roosevelt,OK,73564,Torp-Labadie,gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015714,20/12/2019 01:50,68.13,95,Roosevelt,OK,73564,Torp-Labadie,gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015716,13/03/2020 04:19,50.85,95,Roosevelt,OK,73564,Torp-Labadie,gas_transport,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015717,03/03/2019 16:45,2.41,95,Roosevelt,OK,73564,Torp-Lemke,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015718,13/03/2019 22:29,5.22,95,Roosevelt,OK,73564,Torp-Lemke,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015719,31/05/2020 17:28,45.89,95,Roosevelt,OK,73564,Torp-Lemke,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015720,12/06/2020 15:40,7.58,95,Roosevelt,OK,73564,Torp-Lemke,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015721,21/04/2019 20:49,2.42,95,Roosevelt,OK,73564,Torphy-Goyette,shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015723,30/12/2019 21:29,8.76,95,Roosevelt,OK,73564,Torphy-Goyette,shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015724,13/04/2020 13:16,7.88,95,Roosevelt,OK,73564,Torphy-Goyette,shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015725,14/06/2020 12:42,517.34,95,Roosevelt,OK,73564,Torphy-Goyette,shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015726,01/01/2019 14:07,41.95,95,Roosevelt,OK,73564,Torphy-Kertzmann,health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015727,11/06/2019 17:46,29.98,95,Roosevelt,OK,73564,Torphy-Kertzmann,health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015728,02/07/2019 14:47,15.68,95,Roosevelt,OK,73564,Torphy-Kertzmann,health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015730,23/04/2020 16:29,80.28,95,Roosevelt,OK,73564,Torphy-Kertzmann,health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015731,25/05/2019 13:40,1.53,95,Roosevelt,OK,73564,Towne LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015732,25/07/2019 12:25,735.67,95,Roosevelt,OK,73564,Towne LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015733,05/01/2020 19:39,2.05,95,Roosevelt,OK,73564,Towne LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015734,17/04/2020 14:49,4.13,95,Roosevelt,OK,73564,Towne LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015735,08/06/2019 15:38,48.97,95,Roosevelt,OK,73564,"Towne, Greenholt and Koepp",shopping_net,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015737,26/10/2019 13:51,4.87,95,Roosevelt,OK,73564,"Towne, Greenholt and Koepp",shopping_net,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015738,30/04/2020 05:35,61.37,95,Roosevelt,OK,73564,Trantow PLC,grocery_net,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015739,17/11/2019 22:22,5.18,95,Roosevelt,OK,73564,Treutel-King,travel,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015740,19/01/2020 18:10,5.85,95,Roosevelt,OK,73564,Tromp Group,travel,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015742,01/12/2019 03:45,69.52,95,Roosevelt,OK,73564,"Tromp, Kerluke and Glover",grocery_net,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015744,12/06/2020 16:17,5.17,95,Roosevelt,OK,73564,"Turcotte, Batz and Buckridge",health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015745,10/05/2020 15:26,122.75,95,Roosevelt,OK,73564,"Turcotte, McKenzie and Koss",entertainment,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015746,16/05/2020 22:47,34.5,95,Roosevelt,OK,73564,"Turcotte, McKenzie and Koss",entertainment,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015747,07/01/2019 22:17,1.19,95,Roosevelt,OK,73564,Turcotte-Halvorson,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015748,24/08/2019 16:05,6.2,95,Roosevelt,OK,73564,Turner LLC,travel,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015749,03/03/2019 12:06,6.4,95,Roosevelt,OK,73564,Turner and Sons,shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015751,01/10/2019 23:51,1.9,95,Roosevelt,OK,73564,"Turner, Ruecker and Parisian",misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015752,10/03/2020 22:35,4.86,95,Roosevelt,OK,73564,"Turner, Ruecker and Parisian",misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015753,21/12/2019 17:14,1.33,95,Roosevelt,OK,73564,"Turner, Ziemann and Lehner",food_dining,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015754,06/01/2020 14:56,9.09,95,Roosevelt,OK,73564,"Turner, Ziemann and Lehner",food_dining,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015755,05/03/2019 14:51,15.11,95,Roosevelt,OK,73564,Ullrich Ltd,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015756,12/03/2019 17:49,25.24,95,Roosevelt,OK,73564,Ullrich Ltd,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015758,16/03/2020 22:53,134.94,95,Roosevelt,OK,73564,Ullrich Ltd,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015759,18/06/2020 18:22,11.37,95,Roosevelt,OK,73564,Ullrich Ltd,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015760,26/03/2019 18:11,8.83,95,Roosevelt,OK,73564,Upton PLC,entertainment,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015761,01/06/2019 13:21,9.65,95,Roosevelt,OK,73564,Upton PLC,entertainment,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015762,15/09/2019 17:22,42.21,95,Roosevelt,OK,73564,Upton PLC,entertainment,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015763,18/01/2020 15:12,24.75,95,Roosevelt,OK,73564,Upton PLC,entertainment,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015765,08/03/2019 07:54,126.29,95,Roosevelt,OK,73564,Vandervort-Funk,grocery_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015766,28/07/2019 06:52,96.37,95,Roosevelt,OK,73564,Vandervort-Funk,grocery_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015767,07/09/2019 08:50,109.73,95,Roosevelt,OK,73564,Vandervort-Funk,grocery_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015768,09/04/2020 06:46,70.4,95,Roosevelt,OK,73564,Vandervort-Funk,grocery_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015769,23/10/2019 20:48,79.24,95,Roosevelt,OK,73564,Volkman PLC,food_dining,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015770,23/11/2019 19:53,6.99,95,Roosevelt,OK,73564,Volkman PLC,food_dining,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015772,05/06/2019 08:48,28.49,95,Roosevelt,OK,73564,VonRueden Group,grocery_net,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015773,21/04/2020 00:22,22.11,95,Roosevelt,OK,73564,VonRueden Group,grocery_net,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015774,30/04/2019 17:27,49.54,95,Roosevelt,OK,73564,Waelchi Inc,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015775,09/05/2019 18:38,62.47,95,Roosevelt,OK,73564,Waelchi Inc,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015776,15/06/2020 23:44,39.86,95,Roosevelt,OK,73564,Waelchi Inc,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015777,06/01/2019 13:59,134.73,95,Roosevelt,OK,73564,Waelchi-Wolf,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015779,15/05/2019 12:31,28.63,95,Roosevelt,OK,73564,Waelchi-Wolf,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015780,23/06/2019 14:27,28.68,95,Roosevelt,OK,73564,Waelchi-Wolf,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015781,30/06/2019 19:13,22.85,95,Roosevelt,OK,73564,Waelchi-Wolf,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015782,10/07/2019 19:35,37.45,95,Roosevelt,OK,73564,Waelchi-Wolf,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015783,24/12/2019 17:51,115.73,95,Roosevelt,OK,73564,Waelchi-Wolf,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015784,02/05/2020 19:06,4.91,95,Roosevelt,OK,73564,Waelchi-Wolf,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015786,13/02/2020 15:15,33.62,95,Roosevelt,OK,73564,"Walter, Hettinger and Kessler",personal_care,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015787,11/01/2019 20:24,23.5,95,Roosevelt,OK,73564,Waters-Cruickshank,health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015788,10/12/2019 23:49,69.35,95,Roosevelt,OK,73564,Waters-Cruickshank,health_fitness,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015789,01/01/2019 19:58,47.86,95,Roosevelt,OK,73564,Watsica LLC,personal_care,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015790,09/03/2020 22:57,8.61,95,Roosevelt,OK,73564,Watsica LLC,personal_care,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015791,22/03/2019 18:39,1.86,95,Roosevelt,OK,73564,"Watsica, Haag and Considine",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015793,25/05/2020 13:29,5.13,95,Roosevelt,OK,73564,"Watsica, Haag and Considine",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015794,01/06/2019 12:48,18.87,95,Roosevelt,OK,73564,Weber and Sons,food_dining,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015795,07/08/2019 20:14,80.52,95,Roosevelt,OK,73564,Weber and Sons,food_dining,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015796,04/01/2020 23:12,4.35,95,Roosevelt,OK,73564,Weber and Sons,food_dining,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015797,09/06/2020 15:47,1.77,95,Roosevelt,OK,73564,Weber and Sons,food_dining,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015798,26/06/2019 18:53,33.09,95,Roosevelt,OK,73564,"Weber, Thiel and Hammes",kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015800,09/06/2019 19:05,1.07,95,Roosevelt,OK,73564,"Weimann, Kuhic and Beahan",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015802,25/07/2019 13:25,2.25,95,Roosevelt,OK,73564,"Weimann, Kuhic and Beahan",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015803,31/10/2019 23:58,9.29,95,Roosevelt,OK,73564,"Weimann, Kuhic and Beahan",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015804,30/12/2019 21:23,7.51,95,Roosevelt,OK,73564,"Weimann, Kuhic and Beahan",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015805,23/04/2020 17:53,4.57,95,Roosevelt,OK,73564,"Weimann, Kuhic and Beahan",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015807,13/06/2020 23:16,7.16,95,Roosevelt,OK,73564,"Weimann, Kuhic and Beahan",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015808,18/03/2019 18:10,15.67,95,Roosevelt,OK,73564,Weimann-Lockman,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015809,05/08/2019 17:17,4.33,95,Roosevelt,OK,73564,Weimann-Lockman,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015810,19/08/2019 15:34,45.18,95,Roosevelt,OK,73564,Weimann-Lockman,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015811,23/12/2019 16:36,128.32,95,Roosevelt,OK,73564,Weimann-Lockman,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015812,10/03/2019 14:39,81.96,95,Roosevelt,OK,73564,White and Sons,home,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015814,05/12/2019 08:29,51.62,95,Roosevelt,OK,73564,Wiegand-Lowe,grocery_net,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015815,02/06/2019 15:44,47.35,95,Roosevelt,OK,73564,Wilkinson LLC,personal_care,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015816,06/03/2020 22:45,25.48,95,Roosevelt,OK,73564,Wilkinson LLC,personal_care,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015817,29/03/2020 22:03,109.79,95,Roosevelt,OK,73564,Wilkinson LLC,personal_care,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015818,01/04/2019 23:40,8.98,95,Roosevelt,OK,73564,Wilkinson Ltd,entertainment,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015819,19/09/2019 22:57,84.78,95,Roosevelt,OK,73564,Wilkinson Ltd,entertainment,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015821,31/03/2020 20:19,21.8,95,Roosevelt,OK,73564,Wilkinson Ltd,entertainment,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015822,11/06/2019 20:27,59.76,95,Roosevelt,OK,73564,Wilkinson PLC,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015823,01/12/2019 20:44,30.49,95,Roosevelt,OK,73564,Wilkinson PLC,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015824,15/05/2020 23:25,30.91,95,Roosevelt,OK,73564,Wilkinson PLC,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015825,06/05/2019 21:48,2.89,95,Roosevelt,OK,73564,Will Ltd,food_dining,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015826,09/06/2019 20:39,5.05,95,Roosevelt,OK,73564,Will Ltd,food_dining,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015828,18/03/2019 21:58,4.97,95,Roosevelt,OK,73564,Williamson LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015829,26/03/2019 18:46,280.24,95,Roosevelt,OK,73564,Williamson LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015830,25/05/2019 15:55,21.38,95,Roosevelt,OK,73564,Williamson LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015831,23/10/2019 14:32,3.36,95,Roosevelt,OK,73564,Williamson LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015832,14/12/2019 13:38,221.8,95,Roosevelt,OK,73564,Williamson LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015833,24/04/2020 12:40,199.08,95,Roosevelt,OK,73564,Williamson LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015835,30/05/2020 14:20,7.72,95,Roosevelt,OK,73564,Williamson LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015836,30/03/2019 17:45,694.5,95,Roosevelt,OK,73564,"Willms, Kris and Bergnaum",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015837,03/06/2019 19:04,442.89,95,Roosevelt,OK,73564,"Willms, Kris and Bergnaum",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015838,24/06/2019 14:18,5.33,95,Roosevelt,OK,73564,"Willms, Kris and Bergnaum",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015839,05/11/2019 20:27,2.74,95,Roosevelt,OK,73564,"Willms, Kris and Bergnaum",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015840,12/02/2020 21:45,9.94,95,Roosevelt,OK,73564,"Willms, Kris and Bergnaum",shopping_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015842,12/04/2019 23:36,140.32,95,Roosevelt,OK,73564,Windler LLC,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015843,03/12/2019 19:01,57.17,95,Roosevelt,OK,73564,Windler LLC,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015844,08/03/2020 20:46,1.3,95,Roosevelt,OK,73564,Windler LLC,kids_pets,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015845,30/01/2019 15:08,18.46,95,Roosevelt,OK,73564,"Windler, Goodwin and Kovacek",home,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015846,06/12/2019 12:46,102.38,95,Roosevelt,OK,73564,"Windler, Goodwin and Kovacek",home,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015847,01/01/2020 23:19,88.96,95,Roosevelt,OK,73564,"Windler, Goodwin and Kovacek",home,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015849,06/04/2019 13:45,3.84,95,Roosevelt,OK,73564,"Wintheiser, Dietrich and Schimmel",misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015850,06/06/2019 12:27,323.5,95,Roosevelt,OK,73564,"Wintheiser, Dietrich and Schimmel",misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015851,22/07/2019 14:11,6.59,95,Roosevelt,OK,73564,"Wintheiser, Dietrich and Schimmel",misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015852,28/07/2019 14:00,8.11,95,Roosevelt,OK,73564,"Wintheiser, Dietrich and Schimmel",misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015853,28/07/2019 14:50,1.74,95,Roosevelt,OK,73564,"Wintheiser, Dietrich and Schimmel",misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015854,06/07/2019 23:01,6.49,95,Roosevelt,OK,73564,Wisozk and Sons,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015856,20/12/2019 13:34,257.83,95,Roosevelt,OK,73564,Wisozk and Sons,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015857,22/01/2020 21:26,5.73,95,Roosevelt,OK,73564,Wisozk and Sons,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015858,13/05/2019 14:56,7.58,95,Roosevelt,OK,73564,"Witting, Beer and Ernser",home,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015859,13/12/2019 22:39,92,95,Roosevelt,OK,73564,"Witting, Beer and Ernser",home,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015860,28/12/2019 20:36,5.07,95,Roosevelt,OK,73564,"Witting, Beer and Ernser",home,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015863,19/01/2020 14:25,5.86,95,Roosevelt,OK,73564,Wiza LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015864,16/06/2020 15:33,1201.62,95,Roosevelt,OK,73564,Wiza LLC,misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
1015865,26/11/2019 22:22,2.46,95,Roosevelt,OK,73564,"Wiza, Schaden and Stark",misc_pos,Beth,Lambert,F,Amenity horticulturist,27/09/1970
